"length","averageSlope","propZero","switches","maxslope","slope.move","jerkyness","prop.time.plateau","switches.between.sections","steepness.sig.mean","steepness.sig.mean.max","expressiveness.sig.mean.max","length.hz","averageSlope.hz","propZero.hz","switches.hz","maxslope.hz","slope.move.hz","jerkyness.hz","prop.time.plateau.hz","switches.between.sections.hz","steepness.sig.mean.hz","steepness.sig.mean.max.hz","expressiveness.sig.mean.max.hz","logfile","chain","curvature","run","gen","meaning","physSignal","hzSignal","numLearningRounds","abortedReproductionAttempts","physSigDistinctiveness","hzSigDistinctiveness","dataFilePhysSignal","dataFileHzSignal","chain2","rawDataSource"
47,37.3478260869565,0.638297872340426,4,320,74.4347826086957,64.297301616546,0.872340425531915,4,0.19099428501165,0.13106049961774,0.0858392275508613,47,248.565217391304,0.595744680851064,4,4042,457.36,664.365383143072,NA,59,-1,-1,-1,"log1.csv","chain 1",0.2,"",1,2,"40_40_40_40_40_40_40_81_233_399_507_605_698_746_777_795_804_809_811_811_811_811_861_861_866_884_888_911_922_922_823_503_444_371_371_371_371_340_156_86_86_86_86_86_86_86_86","224_224_224_224_224_224_224_270_830_1406_1767_2862_4601_5258_5541_5657_5704_5726_5736_5736_5736_5736_5890_5890_5899_5928_5934_5959_5968_5968_5782_1740_1509_1349_1349_1349_1349_1273_461_278_278_278_278_278_278_278_278",6,2,148,126,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016132454.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016132454.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
59,16,0.711864406779661,4,138,57.4375,34.3812474386634,0.915254237288136,2,0.0888233731126229,0.0650729652377292,0.0466012635571806,59,99.448275862069,0.711864406779661,4,1338,360.1875,253.702974030781,NA,102,-1,-1,-1,"log1.csv","chain 1",0.2,"",1,3,"38_38_38_38_45_47_58_131_269_374_473_609_662_698_714_746_793_804_804_804_804_814_884_959_961_961_961_959_959_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956_956","223_223_223_223_228_230_241_378_1014_1354_1603_2941_3936_4601_4852_5258_5644_5704_5704_5704_5704_5746_5928_5988_5989_5989_5989_5988_5988_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987_5987",6,2,148,126,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016132454.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016132454.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
22,40.4285714285714,0.363636363636364,0,182,65.0769230769231,45.2797652694572,0.818181818181818,2,0.175171310467668,0.14060881665542,0.0919943805507845,22,272.047619047619,0.363636363636364,0,1446,439.230769230769,434.20519068644,NA,37,-1,-1,-1,"log1.csv","chain 1",0.2,"",2,1,"47_47_95_277_353_426_479_515_578_656_747_795_845_883_893_893_896_896_896_896_896_896","231_231_294_1051_1307_1465_1626_1812_2442_3827_5273_5654_5854_5928_5941_5941_5944_5944_5944_5944_5944_5944",12,7,70,72,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016134019.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016134019.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
27,51.5384615384615,0.481481481481481,1,157,66.75,47.6094366857923,0.740740740740741,3,0.23988544212514,0.224482503571123,0.110177396998833,27,392.192307692308,0.481481481481481,1,1832,485.52380952381,480.734106901582,NA,46,-1,-1,-1,"log1.csv","chain 1",0.2,"",2,2,"22_25_90_247_393_484_550_603_656_717_782_863_886_893_893_893_898_898_898_787_654_578_525_474_444_436_434","212_213_285_903_1395_1648_2108_2830_3827_4894_5576_5894_5931_5941_5941_5941_5946_5946_5946_5609_3777_2442_1884_1606_1509_1489_1483",12,7,70,72,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016134019.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016134019.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
37,24.6388888888889,0.702702702702703,3,167,73.25,50.8117830978928,0.945945945945946,2,0.0864610967206175,0.06024513925456,0.030262703175945,37,160.611111111111,0.675675675675676,3,2218,385.466666666667,451.367463716191,NA,66,-1,-1,-1,"log1.csv","chain 1",0.2,"",2,3,"15_15_42_209_335_497_661_765_813_828_848_863_866_866_866_866_866_866_866_866_866_866_866_866_866_866_866_866_866_866_866_863_863_863_861_853_830","207_207_226_703_1261_1708_3926_5442_5742_5801_5860_5894_5899_5899_5899_5899_5899_5899_5899_5899_5899_5899_5899_5899_5899_5899_5899_5899_5899_5899_5899_5894_5894_5894_5889_5872_5809",12,7,70,72,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016134019.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016134019.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
24,26.3913043478261,0.458333333333333,0,127,50.1666666666667,34.8552058592984,0.375,1,0.45093942401128,0.572030862557818,0.108992916902484,24,126.782608695652,0.375,0,589,208.285714285714,166.453912955929,NA,29,-1,-1,-1,"log1.csv","chain 1",0.2,"",3,1,"13_13_13_13_13_32_100_137_179_224_268_342_469_556_578_609_615_617_620_620_620_620_620_620","206_206_206_206_206_218_303_396_554_784_1008_1280_1586_2175_2446_2926_3043_3082_3122_3122_3122_3122_3122_3122",6,1,184,160,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016135211.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016135211.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
72,24.7464788732394,0.625,4,94,42.2682926829268,26.2061706527621,0.680555555555556,3,0.258080371549228,0.249462626457692,0.115559054276315,72,159.788732394366,0.555555555555556,4,1013,236.3125,234.380759540232,NA,108,-1,-1,-1,"log1.csv","chain 1",0.2,"",3,2,"10_10_10_10_13_28_52_78_124_174_227_286_368_462_480_480_480_480_480_480_508_541_585_622_657_687_718_751_762_766_768_770_770_770_770_768_794_827_844_847_858_875_879_921_958_958_960_960_960_960_960_947_890_849_803_772_722_679_626_576_517_445_375_286_203_159_157_157_157_157_157_157","205_205_205_205_206_215_235_266_358_535_795_1087_1343_1564_1628_1628_1628_1628_1628_1628_1772_2020_2540_3163_3840_4417_4911_5311_5414_5452_5470_5488_5488_5488_5488_5470_5650_5798_5851_5857_5882_5915_5922_5967_5988_5988_5989_5989_5989_5989_5989_5983_5937_5862_5697_5505_4972_4258_3245_2416_1828_1511_1357_1087_670_472_464_464_464_464_464_464",6,1,184,160,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016135211.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016135211.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
47,19.9565217391304,0.531914893617021,2,113,43.5714285714286,26.7929978595064,0.829787234042553,2,0.172643230503648,0.15622557342492,0.0842937279266062,47,125.326086956522,0.553191489361702,2,1631,288,292.685349012502,NA,77,-1,-1,-1,"log1.csv","chain 1",0.2,"",3,3,"37_37_34_52_96_137_194_211_224_268_307_366_443_484_484_484_484_484_528_641_687_740_790_844_879_919_941_949_949_949_949_949_949_949_949_949_949_949_949_949_949_949_949_949_949_949_949","221_221_220_235_295_396_626_715_784_1008_1172_1338_1506_1647_1647_1647_1647_1647_1908_3539_4417_5192_5624_5851_5922_5965_5980_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984",6,1,184,160,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016135211.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016135211.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
44,14.7674418604651,0.431818181818182,0,62,26.4583333333333,18.7068070234981,0.25,1,0.456968180978756,0.498225186333919,0.301636783989555,44,87.8139534883721,0.431818181818182,0,297,157.333333333333,97.7855417820898,NA,75,-1,-1,-1,"log1.csv","chain 1",0.2,"",4,1,"30_30_38_87_147_194_251_313_351_391_429_458_475_498_522_539_555_567_584_598_615_627_638_650_657_665_665_665_665_665_665_665_665_665_665_665_665_665_665_665_665_665_665_665","217_217_222_280_428_628_925_1192_1303_1391_1472_1549_1607_1715_1864_1999_2164_2303_2528_2748_3033_3253_3481_3714_3854_3993_3993_3993_3993_3993_3993_3993_3993_3993_3993_3993_3993_3993_3993_3993_3993_3993_3993_3993",6,1,240,230,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016142336.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016142336.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
69,17.7794117647059,0.594202898550725,2,62,20.271186440678,13.1169772503473,0.623188405797101,3,0.332867470427034,0.313125576525776,0.152815862390064,69,145.897058823529,0.594202898550725,2,581,157.428571428571,126.614132302374,NA,127,-1,-1,-1,"log1.csv","chain 1",0.2,"",4,2,"78_80_109_161_194_239_301_353_391_434_463_491_524_562_593_627_650_667_681_698_712_726_738_750_762_774_786_800_805_805_805_805_800_781_762_741_722_695_681_667_657_646_634_624_608_596_586_572_555_534_513_498_486_472_460_444_427_410_396_384_372_353_342_334_330_327_325_323_323","266_269_321_480_628_863_1150_1308_1391_1484_1565_1679_1881_2245_2672_3253_3714_4039_4308_4600_4826_5028_5176_5305_5418_5516_5598_5681_5705_5705_5705_5705_5681_5567_5418_5203_4963_4560_4308_4039_3854_3621_3389_3208_2907_2709_2562_2364_2164_1957_1799_1715_1657_1598_1557_1508_1467_1430_1401_1377_1352_1308_1278_1259_1245_1238_1231_1223_1223",6,1,240,230,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016142336.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016142336.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
63,14.1774193548387,0.476190476190476,0,59,27.375,16.6265876289127,0.825396825396825,2,0.146177690439884,0.130627555167259,0.067581418275732,63,92.3870967741936,0.476190476190476,0,687,178.96875,156.424009188006,NA,113,-1,-1,-1,"log1.csv","chain 1",0.2,"",4,3,"71_71_71_87_142_201_254_296_339_361_391_415_444_475_505_546_584_615_646_681_695_719_731_760_779_800_821_843_864_883_902_919_928_938_947_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950_950","256_256_256_280_412_664_937_1131_1272_1325_1391_1440_1508_1607_1755_2066_2528_3033_3621_4308_4560_4930_5089_5397_5550_5681_5777_5846_5896_5927_5950_5965_5972_5978_5983_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984_5984",6,1,240,230,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016142336.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016142336.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
37,18.6111111111111,0.432432432432432,0,66,33.05,20.844016308596,0.621621621621622,1,0.291441743099426,0.255462510692307,0.162704783937207,37,145.527777777778,0.351351351351351,0,1216,227.782608695652,277.136942540389,NA,53,-1,-1,-1,"log1.csv","chain 1",0.2,"",5,1,"111_120_120_120_120_120_129_150_179_216_259_307_353_389_412_430_439_457_494_542_608_671_722_756_772_776_776_776_779_779_781_781_781_781_781_781_781","327_349_349_349_349_349_373_439_558_739_965_1171_1306_1386_1433_1474_1496_1548_1692_2026_2910_4126_4964_5361_5499_5534_5534_5534_5550_5550_5566_5566_5566_5566_5566_5566_5566",12,0,264,220,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016154652.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016154652.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
90,19.7865168539326,0.555555555555556,4,64,23.4594594594595,13.8780990888787,0.566666666666667,3,0.326612561337578,0.315784187805919,0.166024617692943,90,128.314606741573,0.533333333333333,4,881,148.116883116883,187.707133800698,NA,111,-1,-1,-1,"log1.csv","chain 1",0.2,"",5,2,"109_116_120_123_123_123_123_125_134_148_164_179_200_223_248_275_302_328_350_369_387_398_407_416_430_451_480_517_555_592_626_653_681_701_722_738_753_772_788_806_831_865_902_931_952_961_963_949_917_858_794_733_681_635_594_558_528_501_480_462_448_432_412_391_366_339_312_289_271_257_243_234_220_207_186_164_138_111_93_82_75_70_66_63_61_61_59_56_56_56","321_337_349_354_354_354_354_361_386_431_490_558_657_775_907_1041_1154_1239_1301_1343_1382_1405_1424_1443_1474_1527_1630_1825_2164_2647_3241_3772_4296_4654_4964_5168_5339_5499_5611_5711_5811_5898_5950_5974_5985_5989_5990_5984_5964_5884_5651_5113_4296_3415_2683_2189_1908_1728_1630_1562_1521_1479_1433_1391_1338_1271_1187_1100_1020_953_883_835_763_692_590_490_400_327_290_271_261_255_249_247_244_244_242_239_239_239",12,0,264,220,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016154652.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016154652.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
63,12.5645161290323,0.571428571428571,0,91,29.7307692307692,21.3584712473605,0.793650793650794,2,0.172152471232463,0.154460674170819,0.0867888409317406,63,90.5806451612903,0.53968253968254,0,1454,200.571428571429,271.444378771766,NA,101,-1,-1,-1,"log1.csv","chain 1",0.2,"",5,3,"79_91_104_118_129_136_141_145_154_170_193_225_266_307_348_380_403_414_428_448_489_553_644_726_799_835_851_856_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858_858","268_286_312_343_373_393_408_423_455_518_623_787_998_1171_1295_1367_1414_1438_1468_1521_1670_2139_3593_5025_5676_5826_5869_5879_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884",12,0,264,220,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016154652.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016154652.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
34,27.030303030303,0.205882352941176,0,61,34.3076923076923,20.313918948108,0.647058823529412,2,0.302054233151064,0.281667033326267,0.133583556640039,34,174.272727272727,0.205882352941176,0,744,221.192307692308,220.572447385104,NA,47,-1,-1,-1,"log1.csv","chain 1",0.2,"",6,1,"38_38_38_44_91_144_203_226_238_248_264_283_307_329_370_397_397_397_397_397_397_411_470_515_576_617_655_694_723_753_798_832_873_930","223_223_223_228_287_419_673_790_855_908_990_1074_1171_1244_1347_1402_1402_1402_1402_1402_1402_1431_1590_1813_2416_3068_3812_4535_4976_5335_5670_5816_5912_5974",6,0,238,154,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016194845.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016194845.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
74,24.986301369863,0.581081081081081,2,75,31.2586206896552,20.3370851393082,0.783783783783784,4,0.214387409795123,0.189991296445761,0.0986376856185423,74,157.794520547945,0.594594594594595,2,929,201.929824561404,229.633401007884,NA,113,-1,-1,-1,"log1.csv","chain 1",0.2,"",6,2,"54_54_54_54_54_87_152_211_258_287_313_342_372_389_397_419_446_498_553_608_657_706_753_802_832_847_853_861_869_881_887_910_932_942_945_947_953_955_955_955_955_955_955_953_940_926_918_902_869_839_794_757_723_682_647_613_580_547_515_492_458_423_358_307_250_175_112_79_71_63_46_34_32_32","237_237_237_237_237_280_447_715_960_1092_1193_1279_1351_1385_1402_1449_1513_1716_2144_2923_3852_4736_5335_5692_5816_5857_5872_5890_5905_5925_5933_5958_5975_5981_5982_5983_5986_5987_5987_5987_5987_5987_5987_5986_5980_5971_5965_5950_5905_5835_5647_5374_4976_4318_3652_2995_2472_2081_1813_1685_1549_1458_1319_1171_918_537_328_267_256_246_230_220_218_218",6,0,238,154,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016194845.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016194845.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
57,13.2678571428571,0.684210526315789,0,78,43.2941176470588,22.8182471412114,0.894736842105263,2,0.188497317395275,0.122792384662505,0.0757538801634955,57,94.8214285714286,0.649122807017544,0,1196,279.473684210526,233.771925147168,NA,99,-1,-1,-1,"log1.csv","chain 1",0.2,"",6,3,"32_32_32_32_69_136_191_248_303_356_401_429_443_446_456_498_576_645_696_733_759_771_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775_775","218_218_218_218_253_393_612_908_1156_1314_1410_1472_1508_1513_1543_1716_2416_3612_4570_5109_5393_5497_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528_5528",6,0,238,154,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016194845.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016194845.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
51,7.42,0.607843137254902,0,48,18.3684210526316,11.2505600767613,0.196078431372549,0,0.549618585282944,0.743129444489124,0.0739515702425246,51,41.52,0.470588235294118,0,195,79.8461538461538,55.1710660637643,NA,98,-1,-1,-1,"log1.csv","chain 1",0.2,"",7,1,"238_251_292_340_362_366_373_394_427_442_451_462_483_509_522_537_557_570_579_583_583_583_587_592_592_592_594_596_596_596_603_607_607_607_607_607_609_609_609_609_609_609_609_609_609_609_609_609_609_609_609","857_924_1115_1274_1328_1338_1352_1397_1466_1504_1528_1561_1643_1778_1865_1988_2183_2338_2454_2516_2516_2516_2580_2646_2646_2646_2680_2715_2715_2715_2821_2895_2895_2895_2895_2895_2933_2933_2933_2933_2933_2933_2933_2933_2933_2933_2933_2933_2933_2933_2933",6,4,302,280,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016201056.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016201056.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
83,20.9146341463415,0.63855421686747,3,70,27.1129032258065,19.2098233740456,0.614457831325301,4,0.299593451128338,0.278736052365907,0.155161462079625,83,139.329268292683,0.63855421686747,3,950,175.415384615385,228.149022929434,NA,115,-1,-1,-1,"log1.csv","chain 1",0.2,"",7,2,"13_19_86_138_154_197_221_271_316_366_409_466_501_509_511_516_548_609_659_659_659_659_659_659_687_737_759_765_780_789_815_824_839_850_872_880_882_882_882_880_852_783_713_668_633_587_531_503_483_455_429_414_409_405_401_394_390_381_364_351_336_310_273_253_227_201_175_164_158_132_104_95_84_73_60_52_49_45_43_41_41_39_36","206_210_279_400_452_641_765_1020_1203_1338_1428_1576_1727_1778_1791_1820_2090_2933_3883_3883_3883_3883_3883_3883_4415_5162_5389_5447_5563_5620_5752_5786_5836_5865_5909_5923_5926_5926_5926_5923_5870_5578_4842_4052_3374_2580_1932_1739_1643_1540_1471_1438_1428_1419_1410_1397_1388_1370_1333_1302_1262_1181_1030_935_799_663_539_494_468_380_310_293_275_259_243_234_232_228_227_225_225_223_221",6,4,302,280,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016201056.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016201056.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
52,16.3725490196078,0.634615384615385,4,89,43,25.553833985775,0.788461538461538,1,0.148920660692266,0.134733649389026,0.0818685679949479,52,110.549019607843,0.634615384615385,4,1396,312.388888888889,262.680209663803,NA,93,-1,-1,-1,"log1.csv","chain 1",0.2,"",7,3,"121_121_125_175_238_262_325_379_429_464_503_514_546_603_676_741_746_746_746_746_776_865_930_937_939_939_939_939_943_945_945_945_945_945_943_941_939_939_939_939_939_939_934_934_934_934_934_934_934_934_934_934","350_350_362_539_857_978_1231_1366_1471_1568_1739_1805_2069_2821_4217_5212_5259_5259_5259_5259_5532_5897_5973_5977_5979_5979_5979_5979_5981_5982_5982_5982_5982_5982_5981_5980_5979_5979_5979_5979_5979_5979_5976_5976_5976_5976_5976_5976_5976_5976_5976_5976",6,4,302,280,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016201056.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016201056.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
79,6.3974358974359,0.620253164556962,0,75,16.8275862068966,12.2117037151131,0.443037974683544,1,0.357897376948006,0.287018097474155,0.241177221218159,79,20.3589743589744,0.556962025316456,0,157,46.7058823529412,33.9885291417577,NA,137,-1,-1,-1,"log1.csv","chain 1",0.2,"",8,1,"13_13_13_88_145_173_198_228_243_251_266_279_296_308_321_344_359_370_379_387_396_404_415_425_438_448_455_463_470_485_495_499_499_499_499_499_499_499_499_499_499_499_499_500_506_506_508_510_510_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512_512","206_206_206_282_422_532_647_804_884_923_998_1059_1131_1173_1218_1284_1321_1346_1367_1382_1402_1417_1441_1462_1493_1519_1541_1565_1591_1652_1697_1716_1716_1716_1716_1716_1716_1716_1716_1716_1716_1716_1716_1727_1759_1759_1770_1782_1782_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794_1794",9,3,308,296,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016210737.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016210737.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
72,22.0704225352113,0.597222222222222,4,62,26.7931034482759,16.7854732633923,0.694444444444444,4,0.288625022291819,0.259781885104512,0.141167209794955,72,154.535211267606,0.555555555555556,4,728,185.762711864407,179.445481651982,NA,95,-1,-1,-1,"log1.csv","chain 1",0.2,"",8,2,"15_15_30_83_145_183_234_268_317_349_385_404_432_455_483_533_576_606_635_665_678_688_701_724_746_759_771_778_786_788_788_788_797_801_801_803_797_784_765_754_733_703_682_655_618_572_527_470_425_381_345_306_274_236_198_164_139_120_98_85_77_62_47_41_35_32_32_30_24_24_24_24","207_207_216_273_422_574_834_1007_1206_1298_1378_1417_1479_1541_1644_1946_2418_2885_3408_4000_4251_4423_4649_4990_5265_5396_5492_5548_5600_5612_5612_5612_5667_5687_5687_5696_5667_5587_5445_5342_5112_4680_4321_3815_3087_2368_1900_1591_1462_1370_1288_1167_1034_844_647_492_403_349_299_276_264_245_230_225_221_218_218_216_213_213_213_213",9,3,308,296,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016210737.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016210737.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
52,18.156862745098,0.326923076923077,0,79,27.1176470588235,18.6326300333792,0.730769230769231,2,0.222622327233702,0.206627827154079,0.110725874403263,52,113.196078431373,0.326923076923077,0,728,169.735294117647,176.263895294282,NA,85,-1,-1,-1,"log1.csv","chain 1",0.2,"",8,3,"17_17_47_81_105_132_149_173_207_236_274_300_355_402_470_476_476_476_476_476_476_495_574_620_644_659_669_697_714_754_778_797_826_848_867_886_905_913_922_931_939_939_941_941_943_943_943_943_943_943_943_943","208_208_230_270_314_380_435_532_695_844_1034_1145_1312_1413_1591_1612_1612_1612_1612_1612_1612_1697_2393_3121_3592_3889_4072_4586_4856_5342_5548_5667_5793_5861_5901_5931_5953_5960_5968_5974_5979_5979_5980_5980_5981_5981_5981_5981_5981_5981_5981_5981",9,3,308,296,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016210737.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016210737.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
64,7.46031746031746,0.421875,0,23,13.0555555555556,7.03407695488689,0.78125,1,0.335358975840388,0.271881464667525,0.178275211749322,64,23.3968253968254,0.4375,0,92,42,26.052391186483,NA,91,-1,-1,-1,"log1.csv","chain 1",0.2,"",9,1,"23_23_29_41_57_71_82_98_112_126_149_169_187_199_216_226_234_244_258_274_285_299_315_325_337_347_357_368_384_394_408_424_433_447_461_473_485_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493_493","212_212_216_225_240_256_272_299_328_363_437_513_593_650_742_794_836_888_958_1034_1087_1142_1199_1231_1265_1292_1316_1343_1376_1396_1425_1459_1482_1518_1559_1601_1649_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686_1686",6,6,306,304,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016225253.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016225253.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
71,40.2142857142857,0.647887323943662,5,113,48.4310344827586,29.991734541149,0.549295774647887,5,0.337671315272653,0.362616687579715,0.136993898107091,71,301.028571428571,0.661971830985915,5,1411,357.084745762712,378.676144429839,NA,108,-1,-1,-1,"log1.csv","chain 1",0.2,"",9,2,"41_51_86_157_270_366_467_550_635_712_781_842_897_927_932_932_932_913_877_824_771_712_660_613_571_534_510_473_428_388_345_305_266_236_203_195_191_191_191_189_189_211_276_353_437_536_633_692_735_779_796_796_796_796_796_796_786_729_650_589_544_502_439_390_351_311_282_264_246_234_222","225_234_279_466_1016_1338_1579_2106_3407_4818_5564_5844_5945_5971_5975_5975_5975_5960_5918_5787_5491_4818_3909_3001_2358_1958_1785_1601_1468_1384_1287_1165_997_846_670_631_612_612_612_602_602_711_1043_1306_1492_1975_3369_4497_5140_5550_5662_5662_5662_5662_5662_5662_5603_5066_3715_2608_2047_1738_1497_1388_1301_1186_1069_987_898_836_773",6,6,306,304,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016225253.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016225253.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
