"length","averageSlope","propZero","switches","maxslope","slope.move","jerkyness","prop.time.plateau","switches.between.sections","steepness.sig.mean","steepness.sig.mean.max","expressiveness.sig.mean.max","length.hz","averageSlope.hz","propZero.hz","switches.hz","maxslope.hz","slope.move.hz","jerkyness.hz","prop.time.plateau.hz","switches.between.sections.hz","steepness.sig.mean.hz","steepness.sig.mean.max.hz","expressiveness.sig.mean.max.hz","logfile","chain","curvature","run","gen","meaning","attempt","physSignal","hzSignal","numLearningRounds","abortedReproductionAttempts","physSigDistinctiveness","hzSigDistinctiveness","dataFilePhysSignal","dataFileHzSignal","chain2","rawDataSource"
64,12.5873015873016,0.625,4,84,33.2173913043478,20.5784376038131,0.8125,2,0.372444497694116,0.164861403652143,0.0951140832214107,64,47.2539682539683,0.546875,4,265,85.0571428571429,67.3560515886426,NA,109,-1,-1,-1,"log1.csv","chain 1",0,"",1,3,5,"5_5_25_109_148_198_240_272_305_344_400_475_542_596_622_646_659_674_694_714_727_744_751_753_755_759_759_768_777_781_785_785_785_785_783_783_783_783_783_783_783_783_783_783_781_779_777_775_774_772_772_772_772_772_772_772_772_772_772_772_772_772_772_772","209_209_242_387_461_565_660_735_818_924_1089_1348_1613_1860_1993_2123_2196_2283_2413_2551_2636_2761_2817_2831_2845_2874_2874_2952_3022_3053_3084_3084_3084_3084_3074_3074_3074_3074_3074_3074_3074_3074_3074_3074_3053_3043_3022_3012_2992_2982_2982_2982_2982_2982_2982_2982_2982_2982_2982_2982_2982_2982_2982_2982",6,9,4424,4206,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016124716.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
41,19.3,0.48780487804878,0,83,38.15,24.3228287828534,0.780487804878049,2,0.372444497694116,0.190326442074043,0.102011785311727,41,70.775,0.414634146341463,0,308,123.086956521739,89.7379339792921,NA,61,-1,-1,-1,"log1.csv","chain 1",0,"",1,3,6,"7_7_11_51_92_137_174_220_272_311_361_437_520_583_627_657_694_727_740_750_755_768_774_777_779_779_779_779_779_779_779_779_779_779_779_779_779_779_779_779_779","212_212_218_285_356_439_514_613_735_833_971_1210_1518_1798_2019_2185_2413_2636_2734_2803_2845_2952_2992_3022_3043_3043_3043_3043_3043_3043_3043_3043_3043_3043_3043_3043_3043_3043_3043_3043_3043",6,9,4424,4206,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016124716.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
18,34.7058823529412,0.111111111111111,0,120,39.2,35.8674028643739,0.611111111111111,1,0.372444497694116,0.347536214116189,0.098647008954352,18,98.8823529411765,0.111111111111111,0,277,111.8,82.9825903073509,NA,18,-1,-1,-1,"log1.csv","chain 1",0,"",2,1,1,"15_15_23_30_32_61_178_298_359_379_413_446_492_533_570_588_594_605","224_224_239_249_253_300_523_800_966_1023_1133_1243_1407_1574_1738_1821_1851_1905",12,2,706,698,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016144512.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
37,29.5277777777778,0.540540540540541,2,237,40.2692307692308,53.7812957986118,0.891891891891892,2,0.372444497694116,0.0869185773158388,0.0537657549701538,37,191.027777777778,0.513513513513513,2,1347,221.741935483871,272.561446399692,NA,65,-1,-1,-1,"log1.csv","chain 1",0,"",2,1,2,"8_10_17_76_261_396_633_647_673_721_736_766_797_812_925_962_971_980_984_984_984_980_973_967_965_960_954_947_945_938_930_921_912_899_897_897_897","214_217_228_327_709_1079_2052_2126_2279_2593_2698_2932_3191_3337_4684_5277_5431_5604_5687_5687_5687_5604_5476_5364_5321_5234_5129_5018_4988_4880_4739_4612_4490_4307_4283_4283_4283",12,2,706,698,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016144512.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
22,41.4761904761905,0,0,95,41.4761904761905,26.893529049976,0.636363636363636,2,0.372444497694116,0.315956404118164,0.133168823317548,22,181.285714285714,0,0,416,181.285714285714,90.0500654398112,NA,33,-1,-1,-1,"log1.csv","chain 1",0,"",2,2,1,"4_26_89_172_267_357_433_488_544_581_614_631_642_673_716_749_762_773_795_838_849_875","207_242_350_510_723_960_1197_1393_1621_1789_1949_2042_2102_2279_2559_2798_2903_2992_3175_3591_3708_4014",12,2,706,698,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016144512.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
91,20.2777777777778,0.67032967032967,6,107,25.2112676056338,22.6814916269185,0.703296703296703,4,0.372444497694116,0.24924714582413,0.116566461865317,91,103.066666666667,0.659340659340659,6,437,118.782051282051,98.3042513968579,NA,99,-1,-1,-1,"log1.csv","chain 1",0,"",2,2,2,"6_6_19_93_141_222_274_302_346_411_459_514_575_633_679_701_742_773_790_803_814_825_836_847_858_867_895_904_910_923_934_938_938_938_938_928_921_912_901_882_862_851_840_827_821_810_775_760_751_740_714_701_675_651_636_581_477_370_311_300_296_296_285_265_237_226_217_209_202_193_189_174_163_139_124_93_89_87_87_82_78_71_65_61_54_50_47_45_45_45_45","210_210_232_358_449_618_740_812_929_1125_1288_1493_1758_2052_2321_2461_2752_2992_3137_3258_3360_3461_3572_3688_3809_3906_4259_4372_4456_4648_4813_4880_4880_4880_4880_4711_4612_4490_4339_4089_3857_3734_3617_3480_3419_3314_3007_2883_2817_2734_2547_2461_2291_2154_2065_1789_1352_998_834_806_795_795_767_719_651_626_607_588_575_555_546_514_492_444_415_358_350_347_347_338_331_320_308_300_289_282_278_274_274_274_274",12,2,706,698,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016144512.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
67,10.8333333333333,0.73134328358209,0,94,41.8823529411765,22.7363371201481,0.835820895522388,2,0.372444497694116,0.208704711852345,0.139863840859163,67,37.0151515151515,0.716417910447761,0,272,135.722222222222,70.7788522141036,NA,123,-1,-1,-1,"log1.csv","chain 1",0,"",2,3,1,"17_34_102_178_235_311_405_481_518_542_579_603_627_653_666_690_723_729_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732_732","228_257_374_523_647_834_1106_1366_1513_1610_1780_1893_2019_2164_2239_2389_2606_2654_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671_2671",12,2,706,698,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016144512.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
57,17.6071428571429,0.333333333333333,0,52,26.2702702702703,15.8248120154609,0.771929824561403,2,0.372444497694116,0.170282158545593,0.0810766290542278,57,102.553571428571,0.245614035087719,0,425,136.738095238095,102.367949466237,NA,83,-1,-1,-1,"log1.csv","chain 1",0,"",3,1,1,"11_11_11_27_40_49_67_92_117_160_192_228_251_280_321_361_411_459_488_506_536_554_581_608_660_699_742_771_794_819_843_871_904_918_932_941_945_947_947_947_947_966_975_984_986_988_993_997_997_997_997_997_997_997_997_997_997","218_218_218_244_266_281_313_357_403_486_552_632_684_755_860_973_1125_1286_1393_1464_1584_1663_1786_1921_2203_2445_2743_2972_3170_3396_3649_3956_4381_4577_4776_4909_4988_5028_5028_5028_5028_5342_5499_5675_5711_5760_5859_5961_5961_5961_5961_5961_5961_5961_5961_5961_5961",6,7,2933,2971,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016181330.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
50,19.3469387755102,0.3,0,54,27.4705882352941,16.6227141541428,0.76,2,0.372444497694116,0.182362109429082,0.0939066325197788,50,104.34693877551,0.22,0,352,134.552631578947,97.2512962682264,NA,73,-1,-1,-1,"log1.csv","chain 1",0,"",3,1,2,"18_18_18_33_56_101_151_205_230_255_280_303_328_350_386_434_472_506_540_590_628_656_671_703_719_751_785_819_852_880_904_920_925_932_932_932_932_932_936_941_941_941_941_950_954_957_963_966_966_966","229_229_229_255_293_373_468_580_637_694_755_812_878_941_1049_1202_1334_1464_1605_1833_2026_2178_2272_2473_2580_2812_3084_3396_3748_4059_4381_4603_4666_4776_4776_4776_4776_4776_4842_4909_4909_4909_4909_5068_5140_5171_5299_5342_5342_5342",6,7,2933,2971,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016181330.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
48,20.4468085106383,0.4375,0,72,36.8076923076923,22.2464540512379,0.8125,2,0.372444497694116,0.151648772392937,0.0683063685774323,48,108.425531914894,0.416666666666667,0,398,188.740740740741,122.501596206256,NA,71,-1,-1,-1,"log1.csv","chain 1",0,"",3,1,3,"2_2_2_2_31_61_99_131_167_196_239_294_357_425_497_554_595_649_687_714_755_787_821_855_889_914_932_941_947_947_947_947_959_963_963_963_963_963_963_963_963_963_963_963_963_963_963_963","203_203_203_203_251_301_369_429_500_561_657_790_960_1169_1431_1663_1854_2140_2370_2551_2845_3105_3419_3775_4173_4507_4776_4909_5028_5028_5028_5028_5213_5299_5299_5299_5299_5299_5299_5299_5299_5299_5299_5299_5299_5299_5299_5299",6,7,2933,2971,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016181330.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
62,15.983606557377,0.370967741935484,0,70,25.3684210526316,16.3793485862317,0.82258064516129,2,0.372444497694116,0.139777372085097,0.0721735702717577,62,90.0491803278689,0.306451612903226,0,319,130.785714285714,87.5453075516726,NA,99,-1,-1,-1,"log1.csv","chain 1",0,"",3,1,4,"11_11_29_65_95_128_153_178_214_244_287_312_343_375_398_425_463_529_599_640_674_690_708_733_748_769_785_805_819_841_859_877_900_918_934_945_957_963_963_970_970_970_970_972_972_975_975_975_975_975_979_984_986_986_986_986_986_986_986_986_986_986","218_218_248_308_360_424_473_523_602_668_772_836_922_1014_1083_1169_1303_1556_1875_2089_2283_2382_2501_2676_2793_2952_3084_3269_3396_3630_3822_4029_4323_4577_4813_4988_5171_5299_5299_5420_5420_5420_5420_5454_5454_5499_5499_5499_5499_5499_5592_5675_5711_5711_5711_5711_5711_5711_5711_5711_5711_5711",6,7,2933,2971,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016181330.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
70,27.4492753623188,0.6,3,63,29.546875,13.9489997869171,0.6,4,0.372444497694116,0.310663040850505,0.138581861739919,70,152.275362318841,0.585714285714286,3,734,161.646153846154,147.446788413548,NA,81,-1,-1,-1,"log1.csv","chain 1",0,"",3,2,1,"18_18_56_88_128_167_210_239_280_305_343_380_416_445_475_515_549_585_619_660_690_719_744_778_823_861_918_952_972_975_975_975_950_918_882_855_837_812_782_757_712_690_658_642_619_590_556_518_479_416_364_323_285_248_233_219_208_183_165_138_117_108_97_83_74_61_52_52_47_38","229_229_293_348_424_500_591_657_755_818_922_1027_1141_1239_1343_1501_1642_1809_1981_2203_2382_2580_2761_3033_3443_3843_4577_5099_5454_5499_5499_5499_5068_4577_4089_3775_3579_3332_3069_2864_2534_2382_2189_2102_1981_1833_1674_1508_1361_1141_980_867_766_678_642_611_586_533_495_442_403_385_365_341_324_301_285_285_278_262",6,7,2933,2971,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016181330.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
75,26.1351351351351,0.68,2,77,32.1666666666667,18.4638293749419,0.653333333333333,4,0.372444497694116,0.265684600165872,0.129491237268481,75,149.337837837838,0.68,2,942,181.16393442623,202.118660185696,NA,79,-1,-1,-1,"log1.csv","chain 1",0,"",3,2,2,"11_11_11_31_65_106_135_171_214_251_289_343_373_404_436_468_511_554_597_651_723_798_875_920_977_988_988_988_988_954_900_873_841_821_778_751_717_690_665_624_601_576_554_527_511_488_466_447_409_373_343_305_278_255_235_208_185_160_128_115_99_81_67_52_42_38_31_31_31_31_31_31_31_31_31","218_218_218_251_308_382_437_509_602_684_778_922_1007_1104_1208_1319_1484_1663_1863_2154_2610_3208_4007_4603_5545_5760_5760_5760_5760_5140_4323_3978_3630_3419_3033_2812_2563_2382_2232_2003_1887_1766_1663_1548_1484_1393_1312_1247_1117_1007_922_818_750_694_647_586_538_486_424_399_369_336_313_285_270_262_251_251_251_251_251_251_251_251_251",6,7,2933,2971,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016181330.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
52,12.9019607843137,0.557692307692308,0,75,29.7272727272727,19.290676402823,0.730769230769231,2,0.372444497694116,0.292849126226789,0.172305619555126,52,45.1372549019608,0.538461538461538,0,219,100.086956521739,63.2224705647741,NA,77,-1,-1,-1,"log1.csv","chain 1",0,"",3,3,1,"65_65_65_65_65_65_70_104_138_156_180_212_264_339_393_434_495_547_572_604_619_638_651_669_690_703_712_719_719_719_719_719_723_723_723_723_723_723_723_723_723_723_723_723_723_723_723_723_723_723_723_723","308_308_308_308_308_308_316_377_442_477_528_596_716_910_1068_1202_1421_1634_1746_1899_1981_2079_2154_2261_2382_2473_2534_2580_2580_2580_2580_2580_2610_2610_2610_2610_2610_2610_2610_2610_2610_2610_2610_2610_2610_2610_2610_2610_2610_2610_2610_2610",6,7,2933,2971,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016181330.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
40,19.3076923076923,0.275,2,61,25.7586206896552,15.6728962260764,0.65,2,0.372444497694116,0.280305385592441,0.156988328444108,40,69.1538461538462,0.25,2,169,87,47.5120696363945,NA,55,-1,-1,-1,"log1.csv","chain 1",0,"",3,3,2,"11_11_11_27_76_117_178_235_271_298_323_334_359_377_402_425_454_486_513_536_556_576_604_628_649_669_690_714_723_735_742_746_746_746_746_746_746_730_728_728","218_218_218_244_329_403_523_647_732_801_867_897_967_1019_1098_1169_1271_1384_1493_1584_1674_1766_1899_2026_2140_2261_2382_2551_2610_2693_2743_2780_2780_2780_2780_2780_2780_2662_2645_2645",6,7,2933,2971,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016181330.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
56,13.0727272727273,0.446428571428571,0,77,23.8333333333333,18.2562567108076,0.571428571428571,2,0.372444497694116,0.342513217590306,0.184051568512372,56,44.4363636363636,0.410714285714286,0,171,76.375,47.0081803898962,NA,97,-1,-1,-1,"log1.csv","chain 1",0,"",3,3,3,"11_11_52_119_178_255_309_355_391_411_434_454_481_497_513_524_538_552_563_574_585_597_617_628_640_640_642_649_649_669_680_680_680_690_696_710_728_730_730_730_730_730_730_730_730_730_730_730_730_730_730_730_730_730_730_730","218_218_285_407_523_694_831_955_1062_1125_1202_1271_1370_1431_1493_1538_1594_1653_1704_1758_1809_1863_1968_2026_2089_2089_2102_2140_2140_2261_2328_2328_2328_2382_2429_2518_2645_2662_2662_2662_2662_2662_2662_2662_2662_2662_2662_2662_2662_2662_2662_2662_2662_2662_2662_2662",6,7,2933,2971,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016181330.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
59,12.3620689655172,0.406779661016949,0,72,20.8529411764706,14.4242708178521,0.627118644067797,2,0.372444497694116,0.335887617829929,0.185764623135384,59,41.1379310344828,0.355932203389831,0,131,64.3783783783784,37.1943441634551,NA,91,-1,-1,-1,"log1.csv","chain 1",0,"",3,3,4,"4_4_6_56_128_165_194_230_264_285_314_332_357_371_389_404_429_445_470_490_513_533_554_574_585_597_613_626_631_647_660_660_660_669_683_696_703_705_705_712_717_719_719_719_721_721_721_721_721_721_721_721_721_721_721_721_721_721_721","207_207_211_293_424_495_557_637_716_766_841_890_960_1001_1054_1104_1185_1239_1328_1403_1493_1574_1663_1758_1809_1863_1943_2016_2039_2126_2203_2203_2203_2261_2343_2429_2473_2485_2485_2534_2563_2580_2580_2580_2593_2593_2593_2593_2593_2593_2593_2593_2593_2593_2593_2593_2593_2593_2593",6,7,2933,2971,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016181330.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
